filename,length,attack_runtime,source_dB,noise_loudness,high_pertubation_bound,low_pertubation_bound,first_hit,best_hit
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_medium/sample-076529.wav,53760,11523.056339263916,90.26595115661621,-24.245351243336586,2000.0,0.008794784545898438,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_medium/sample-076537.wav,49152,11523.056339263916,76.09232902526855,-10.07172911198893,2000.0,0.003692626953125,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_medium/sample-076565.wav,58752,11523.056339263916,73.2890796661377,-7.26847975285807,2000.0,0.004745602607727051,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_medium/sample-076639.wav,49152,11523.056339263916,74.58491802215576,-8.564318108876137,2000.0,0.006129741668701172,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_medium/sample-076692.wav,55296,11523.056339263916,87.06755638122559,-21.04695646794596,2000.0,0.03271484375,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_medium/sample-076736.wav,54144,11523.056339263916,70.66272735595703,-4.642127442677406,2000.0,0.014490842819213867,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_medium/sample-076741.wav,57984,11523.056339263916,84.98151779174805,-18.960917878468422,2000.0,0.00107574462890625,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_medium/sample-076756.wav,53376,11523.056339263916,84.63652610778809,-18.61592619450846,2000.0,0.022861480712890625,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_medium/sample-076805.wav,48384,11523.056339263916,87.55522727966309,-21.53462736638346,2000.0,0.01078033447265625,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_medium/sample-076812.wav,62976,11523.056339263916,87.07062721252441,-21.05002729924479,2000.0,0.007568359375,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_medium/sample-076842.wav,62976,11523.056339263916,87.94906616210938,-21.92846624882975,2000.0,0.004277467727661133,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_medium/sample-076845.wav,54144,11523.056339263916,77.25574016571045,-11.235140252430824,2000.0,0.011260986328125,4999.0,0.0
