filename,length,attack_runtime,source_dB,noise_loudness,high_pertubation_bound,low_pertubation_bound,first_hit,best_hit
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-070236.wav,105600,23849.097537517548,79.22936916351318,-13.208769250233559,2000.0,0.0012187957763671875,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-070322.wav,98304,23849.097537517548,69.54532146453857,-3.524721551258949,2000.0,0.0039653778076171875,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-070529.wav,105984,23849.097537517548,78.18790912628174,-12.167309213002113,2000.0,0.016357421875,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-070642.wav,96384,23849.097537517548,89.19327735900879,-23.172677445729164,2000.0,0.013671875,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-070724.wav,96384,23849.097537517548,79.06359195709229,-13.04299204381266,2000.0,0.0011237859725952148,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-070817.wav,100224,23849.097537517548,70.98742485046387,-4.966824937184242,2000.0,0.0080108642578125,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-071242.wav,98304,23849.097537517548,78.20608139038086,-12.185481477101234,2000.0,0.0091552734375,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-071257.wav,109824,23849.097537517548,84.93193626403809,-18.91133635075846,2000.0,0.00146484375,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-071392.wav,106368,23849.097537517548,87.57558822631836,-21.554988313038734,2000.0,0.0031585693359375,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-071550.wav,101376,23849.097537517548,86.93058013916016,-20.90998022588053,2000.0,0.006871223449707031,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-071787.wav,100992,23849.097537517548,79.61278915405273,-13.59218924077311,2000.0,0.006561279296875,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-072210.wav,97536,23849.097537517548,71.97362422943115,-5.953024316151527,2000.0,0.0166168212890625,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-072438.wav,105216,23849.097537517548,89.2452621459961,-23.22466223271647,2000.0,0.0029888153076171875,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-072873.wav,107904,23849.097537517548,85.32463073730469,-19.304030824025062,2000.0,0.00225830078125,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-072906.wav,106368,23849.097537517548,88.47409248352051,-22.453492570240883,2000.0,0.013671875,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-072907.wav,97920,23849.097537517548,75.8646297454834,-9.844029832203773,2000.0,0.00384521484375,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-072933.wav,105600,23849.097537517548,87.93583869934082,-21.915238786061195,2000.0,0.004004478454589844,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-073105.wav,110976,23849.097537517548,76.31421089172363,-10.293610978444008,2000.0,0.00116729736328125,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-073138.wav,111744,23849.097537517548,82.09451675415039,-54.83786039596349,23.05859375,1.7523765563964844e-05,240.0,4890.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-073315.wav,96768,23849.097537517548,70.44888496398926,-4.428285050709633,2000.0,0.010833740234375,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-073703.wav,102144,23849.097537517548,86.46628379821777,-20.44568388493815,2000.0,0.00165557861328125,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-073754.wav,106752,23849.097537517548,87.591552734375,-21.570952821095375,2000.0,0.002839207649230957,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-073912.wav,99456,23849.097537517548,81.07999801635742,-15.059398103077797,2000.0,0.029183030128479004,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-074011.wav,106368,23849.097537517548,90.09974479675293,-24.079144883473305,2000.0,0.0093994140625,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-074272.wav,106752,23849.097537517548,90.26008605957031,-24.239486146290687,2000.0,0.0037841796875,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-074490.wav,101376,23849.097537517548,88.0980396270752,-22.07743971379557,2000.0,0.0033735036849975586,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-074512.wav,107520,23849.097537517548,81.30935668945312,-15.2887567761735,2000.0,0.000461578369140625,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-074679.wav,100608,23849.097537517548,74.9014949798584,-8.880895066578773,2000.0,0.0041046142578125,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-074850.wav,103296,23849.097537517548,71.35698795318604,-5.33638803990641,2000.0,0.0126953125,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-075475.wav,110592,23849.097537517548,90.07445335388184,-24.05385344060221,2000.0,0.021148681640625,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-076120.wav,104064,23849.097537517548,57.218732833862305,8.80186707941732,2000.0,0.012998580932617188,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-076164.wav,109824,23849.097537517548,85.05657196044922,-19.035972047169594,2000.0,0.011363983154296875,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-076340.wav,99072,23849.097537517548,67.84690380096436,-1.8263038876847304,2000.0,0.001883864402770996,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-076973.wav,98304,23849.097537517548,65.6840991973877,0.33650071589192976,2000.0,0.00360107421875,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-077336.wav,104832,23849.097537517548,81.75562858581543,-15.735028672535805,2000.0,0.00439453125,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-077798.wav,99840,23849.097537517548,69.96345520019531,-3.9428552869156874,2000.0,0.009183943271636963,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-077901.wav,105984,23849.097537517548,73.81454944610596,-7.793949532826332,2000.0,0.009185791015625,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-078036.wav,104064,23849.097537517548,87.92398452758789,-21.903384614308266,2000.0,0.00927734375,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-078104.wav,108288,23849.097537517548,74.46089744567871,-8.440297532399086,2000.0,0.0213623046875,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-078138.wav,99072,23849.097537517548,86.72198295593262,-20.701383042652992,2000.0,0.000396728515625,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-078161.wav,99456,23849.097537517548,89.5421314239502,-23.52153151067057,2000.0,0.004961729049682617,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-078225.wav,103296,23849.097537517548,86.33869171142578,-20.318091798146156,2000.0,0.000705718994140625,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-078714.wav,98304,23849.097537517548,85.88624000549316,-19.86564009221354,2000.0,0.00518798828125,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-078964.wav,97536,23849.097537517548,88.91083717346191,-22.89023726018229,2000.0,0.03026580810546875,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-079026.wav,96384,23849.097537517548,88.9775276184082,-22.956927705128578,2000.0,0.00244140625,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-079077.wav,101376,23849.097537517548,84.84684944152832,-18.826249528248695,2000.0,0.009592056274414062,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-079348.wav,110592,23849.097537517548,83.32623481750488,-17.305634904225258,2000.0,0.000762939453125,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-079438.wav,109056,23849.097537517548,87.38877296447754,-21.368173051197914,2000.0,0.0052032470703125,4999.0,0.0
D:/Uni/7.semester/Projekt/Common_WB_Files/Input_Common_10_5000_long/sample-079951.wav,96768,23849.097537517548,70.3227710723877,-4.30217115910807,2000.0,0.0003620535135269165,4999.0,0.0
